economy_code,economy_name,icp_participation_status,armilar_category,data_status,reason
LBY,Libya,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP02,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
LBY,Libya,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP03,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
LBY,Libya,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP04,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
LBY,Libya,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP05,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
LBY,Libya,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP06,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
LBY,Libya,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP07,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
LBY,Libya,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP08,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
LBY,Libya,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP09,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
LBY,Libya,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP10,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
LBY,Libya,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP11,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
LBY,Libya,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP12,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
MAC,"Macao SAR, China",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP01,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
MAC,"Macao SAR, China",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP02,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
MAC,"Macao SAR, China",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP03,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
MAC,"Macao SAR, China",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP04,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
MAC,"Macao SAR, China",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP05,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
MAC,"Macao SAR, China",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP06,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
MAC,"Macao SAR, China",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP07,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
MAC,"Macao SAR, China",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP08,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
MAC,"Macao SAR, China",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP09,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
MAC,"Macao SAR, China",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP10,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
MAC,"Macao SAR, China",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP11,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
MAC,"Macao SAR, China",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP12,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
MMR,Myanmar,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP01,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
MMR,Myanmar,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP02,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
MMR,Myanmar,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP03,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
MMR,Myanmar,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP04,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
MMR,Myanmar,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP05,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
MMR,Myanmar,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP06,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
MMR,Myanmar,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP07,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
MMR,Myanmar,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP08,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
MMR,Myanmar,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP09,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
MMR,Myanmar,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP10,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
MMR,Myanmar,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP11,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
MMR,Myanmar,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP12,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
PRI,Puerto Rico,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP01,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
PRI,Puerto Rico,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP02,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
PRI,Puerto Rico,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP03,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
PRI,Puerto Rico,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP04,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
PRI,Puerto Rico,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP05,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
PRI,Puerto Rico,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP06,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
PRI,Puerto Rico,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP07,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
PRI,Puerto Rico,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP08,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
PRI,Puerto Rico,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP09,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
PRI,Puerto Rico,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP10,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
PRI,Puerto Rico,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP11,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
PRI,Puerto Rico,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP12,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
SMR,San Marino,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP01,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
SMR,San Marino,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP02,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
SMR,San Marino,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP03,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
SMR,San Marino,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP04,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
SMR,San Marino,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP05,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
SMR,San Marino,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP06,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
SMR,San Marino,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP07,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
SMR,San Marino,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP08,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
SMR,San Marino,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP09,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
SMR,San Marino,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP10,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
SMR,San Marino,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP11,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
SMR,San Marino,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP12,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
SXM,Sint Maarten,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP01,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
SXM,Sint Maarten,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP02,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
SXM,Sint Maarten,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP03,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
SXM,Sint Maarten,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP04,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
SXM,Sint Maarten,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP05,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
SXM,Sint Maarten,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP06,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
SXM,Sint Maarten,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP07,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
SXM,Sint Maarten,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP08,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
SXM,Sint Maarten,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP09,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
SXM,Sint Maarten,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP10,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
SXM,Sint Maarten,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP11,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
SXM,Sint Maarten,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP12,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
TCA,Turks and Caicos Islands,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP01,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
TCA,Turks and Caicos Islands,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP02,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
TCA,Turks and Caicos Islands,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP03,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
TCA,Turks and Caicos Islands,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP04,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
TCA,Turks and Caicos Islands,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP05,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
TCA,Turks and Caicos Islands,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP06,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
TCA,Turks and Caicos Islands,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP07,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
TCA,Turks and Caicos Islands,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP08,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
TCA,Turks and Caicos Islands,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP09,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
TCA,Turks and Caicos Islands,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP10,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
TCA,Turks and Caicos Islands,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP11,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
TCA,Turks and Caicos Islands,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP12,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
TKM,Turkmenistan,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP01,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
TKM,Turkmenistan,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP02,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
TKM,Turkmenistan,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP03,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
TKM,Turkmenistan,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP04,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
TKM,Turkmenistan,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP05,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
TKM,Turkmenistan,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP06,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
TKM,Turkmenistan,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP07,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
TKM,Turkmenistan,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP08,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
TKM,Turkmenistan,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP09,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
TKM,Turkmenistan,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP10,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
TKM,Turkmenistan,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP11,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
TKM,Turkmenistan,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP12,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
TLS,Timor-Leste,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP01,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
TLS,Timor-Leste,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP02,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
TLS,Timor-Leste,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP03,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
TLS,Timor-Leste,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP04,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
